hazard_id,date,year,month,week,quarter,weekday,area_code,area_name,hazard_category,hazard_type,description,risk_level,risk_score,status,rectify_date,rectify_days,responsible,inspector,data_type
HZ-2024-00122,2024-01-23,2024,1,4,2024Q1,Tuesday,NICKEL_COBALT,镍钴车间,消防安全,灭火器过期,镍钴车间灭火器压力不足,High,8,已整改,2024-01-24,1.0,谭芳,邓淑兰,historical
HZ-2024-00121,2024-01-23,2024,1,4,2024Q1,Tuesday,ELECTROLYSIS,电解车间,消防安全,消防通道堵塞,电解车间安全出口被锁闭,Low,3,已整改,2024-03-18,55.0,吴红霞,金洋,historical
HZ-2024-00123,2024-01-23,2024,1,4,2024Q1,Tuesday,SULFURIC_ACID,硫酸车间,化学品安全,MSDS缺失,硫酸车间未配备化学品安全技术说明书,Low,2,已整改,2024-02-22,30.0,范桂荣,高辉,historical
HZ-2024-00134,2024-01-24,2024,1,4,2024Q1,Wednesday,EXTRACTION,萃取车间,行走安全,通道障碍,萃取车间通道被物料堆占,Low,2,已整改,2024-02-09,16.0,李岩,罗阳,historical
HZ-2024-00128,2024-01-24,2024,1,4,2024Q1,Wednesday,NICKEL_COBALT,镍钴车间,机械安全,设备故障,镍钴车间设备带病运行,Low,2,已整改,2024-02-05,12.0,朱欢,李飞,historical
HZ-2024-00129,2024-01-24,2024,1,4,2024Q1,Wednesday,EXTRACTION,萃取车间,消防安全,烟感故障,萃取车间烟感探测器故障未修复,Medium,5,已整改,2024-02-07,14.0,杨洁,赵利,historical
HZ-2024-00130,2024-01-24,2024,1,4,2024Q1,Wednesday,ELECTROLYSIS,电解车间,作业安全,受限空间问题,电解车间受限空间作业未检测,Medium,6,已整改,2024-01-29,5.0,廖宇,周晶,historical
HZ-2024-00131,2024-01-24,2024,1,4,2024Q1,Wednesday,ELECTROLYSIS,电解车间,机械安全,紧急停止失效,电解车间急停按钮失效,Low,3,已整改,2024-02-04,11.0,杨颖,李欣,historical
HZ-2024-00132,2024-01-24,2024,1,4,2024Q1,Wednesday,RAW_MATERIAL,原料仓库,行走安全,护栏缺失,原料仓库踢脚板缺失,Medium,4,已整改,2024-02-03,10.0,荣涛,蒋鹏,historical
HZ-2024-00133,2024-01-24,2024,1,4,2024Q1,Wednesday,NICKEL_COBALT,镍钴车间,电气安全,线路老化,镍钴车间线路超负荷运行,Low,2,已整改,2024-02-15,22.0,孟飞,刘欣,historical
HZ-2024-00135,2024-01-24,2024,1,4,2024Q1,Wednesday,ELECTROLYSIS,电解车间,特种设备,起重机械问题,电解车间吊钩无防脱装置,Low,1,已整改,2024-03-22,58.0,龙秀兰,陈桂荣,historical
HZ-2024-00140,2024-01-25,2024,1,4,2024Q1,Thursday,NICKEL_COBALT,镍钴车间,个人防护,PPE佩戴不规范,镍钴车间作业人员未穿防护服,Low,3,已整改,2024-02-22,28.0,房杨,刘凯,historical
HZ-2024-00141,2024-01-25,2024,1,4,2024Q1,Thursday,WASTEWATER,废水处理,电气安全,漏电保护失效,废水处理漏电保护器跳闸后强行合闸,Low,2,已整改,2024-02-23,29.0,曹雪梅,李利,historical
HZ-2024-00139,2024-01-25,2024,1,4,2024Q1,Thursday,WASTEWATER,废水处理,化学品安全,MSDS缺失,废水处理未配备化学品安全技术说明书,Low,1,已整改,2024-02-28,34.0,庞波,李雪梅,historical
HZ-2024-00138,2024-01-25,2024,1,4,2024Q1,Thursday,UTILITIES,公用工程,行走安全,照明不足,公用工程照明灯损坏未更换,High,9,已整改,2024-01-28,3.0,姜伟,韩兰英,historical
HZ-2024-00137,2024-01-25,2024,1,4,2024Q1,Thursday,SULFURIC_ACID,硫酸车间,化学品安全,混存问题,硫酸车间氧化剂与还原剂混存,Low,2,已整改,2024-02-19,25.0,贾成,赵凯,historical
HZ-2024-00136,2024-01-25,2024,1,4,2024Q1,Thursday,SULFURIC_ACID,硫酸车间,特种设备,起重机械问题,硫酸车间吊钩无防脱装置,Low,1,已整改,2024-02-04,10.0,荆红梅,赖波,historical
HZ-2024-00142,2024-01-26,2024,1,4,2024Q1,Friday,NICKEL_COBALT,镍钴车间,行走安全,照明不足,镍钴车间照度不达标,Low,3,已整改,2024-02-02,7.0,申小红,蒋玉兰,historical
HZ-2024-00143,2024-01-26,2024,1,4,2024Q1,Friday,FINISHED_GOODS,成品仓库,化学品安全,标识缺失,成品仓库管道标识不清,Low,1,已整改,2024-03-12,46.0,王鹏,田涛,historical
HZ-2024-00144,2024-01-26,2024,1,4,2024Q1,Friday,NICKEL_COBALT,镍钴车间,化学品安全,泄漏风险,镍钴车间管道法兰渗漏,Low,3,已整改,2024-02-10,15.0,卢洋,黎佳,historical
HZ-2024-00145,2024-01-26,2024,1,4,2024Q1,Friday,SULFURIC_ACID,硫酸车间,个人防护,防护用品损坏,硫酸车间防护手套破损,Low,3,已整改,2024-02-18,23.0,许春梅,米凤兰,historical
HZ-2024-00146,2024-01-26,2024,1,4,2024Q1,Friday,FINISHED_GOODS,成品仓库,电气安全,临时用电,成品仓库临时电缆未架空，存在损坏风险,Low,3,已整改,2024-02-15,20.0,周丽,刘健,historical
HZ-2024-00147,2024-01-26,2024,1,4,2024Q1,Friday,SULFURIC_ACID,硫酸车间,消防安全,烟感故障,硫酸车间烟感探测器被遮挡,Low,2,已整改,2024-02-20,25.0,尹雷,苏建军,historical
HZ-2024-00148,2024-01-26,2024,1,4,2024Q1,Friday,CONTROL_CENTER,中控室,特种设备,起重机械问题,中控室吊钩无防脱装置,Low,1,已整改,2024-02-18,23.0,林波,陈利,historical
HZ-2024-00149,2024-01-27,2024,1,4,2024Q1,Saturday,SULFURIC_ACID,硫酸车间,消防安全,消防通道堵塞,硫酸车间消防通道被物料占用,Low,3,已整改,2024-02-18,22.0,马龙,王梅,historical
HZ-2024-00150,2024-01-27,2024,1,4,2024Q1,Saturday,RAW_MATERIAL,原料仓库,行走安全,地面湿滑,原料仓库油污导致地面湿滑,Low,1,已整改,2024-02-15,19.0,孟文,戴军,historical
HZ-2024-00151,2024-01-28,2024,1,4,2024Q1,Sunday,UTILITIES,公用工程,机械安全,设备故障,公用工程设备异常振动未处理,Medium,6,已整改,2024-02-10,13.0,牛楠,李林,historical
HZ-2024-00158,2024-01-29,2024,1,5,2024Q1,Monday,ELECTROLYSIS,电解车间,消防安全,消防栓问题,电解车间消防栓被遮挡,Low,3,已整改,2024-02-20,22.0,韩春梅,杨凯,historical
HZ-2024-00157,2024-01-29,2024,1,5,2024Q1,Monday,RAW_MATERIAL,原料仓库,特种设备,起重机械问题,原料仓库吊钩无防脱装置,High,10,已整改,2024-01-31,2.0,范桂芳,陆玉梅,historical
HZ-2024-00156,2024-01-29,2024,1,5,2024Q1,Monday,CONTROL_CENTER,中控室,个人防护,防护用品损坏,中控室安全帽破损,Low,2,已整改,2024-03-22,53.0,玉峰,郑鑫,historical
HZ-2024-00155,2024-01-29,2024,1,5,2024Q1,Monday,CONTROL_CENTER,中控室,行走安全,通道障碍,中控室通道被物料堆占,Medium,6,已整改,2024-02-03,5.0,王凤兰,龚淑华,historical
HZ-2024-00154,2024-01-29,2024,1,5,2024Q1,Monday,NICKEL_COBALT,镍钴车间,消防安全,灭火器过期,镍钴车间灭火器超过有效期,High,8,已整改,2024-01-30,1.0,潘秀珍,罗婷,historical
HZ-2024-00153,2024-01-29,2024,1,5,2024Q1,Monday,SULFURIC_ACID,硫酸车间,消防安全,灭火器过期,硫酸车间灭火器压力不足,Low,2,已整改,2024-02-22,24.0,林斌,王博,historical
HZ-2024-00152,2024-01-29,2024,1,5,2024Q1,Monday,RAW_MATERIAL,原料仓库,消防安全,应急照明故障,原料仓库应急照明灯不亮,Low,2,已整改,2024-02-08,10.0,李兵,王华,historical
HZ-2024-00159,2024-01-30,2024,1,5,2024Q1,Tuesday,SULFURIC_ACID,硫酸车间,消防安全,灭火器过期,硫酸车间灭火器压力不足,Low,2,已整改,2024-02-15,16.0,陈娜,朱雪,historical
HZ-2024-00160,2024-01-30,2024,1,5,2024Q1,Tuesday,WASTEWATER,废水处理,个人防护,防护用品缺失,废水处理防护用品配备不足,Medium,6,已整改,2024-02-09,10.0,李玉英,张玲,historical
HZ-2024-00161,2024-01-30,2024,1,5,2024Q1,Tuesday,NICKEL_COBALT,镍钴车间,电气安全,临时用电,镍钴车间临时配电箱未接地,Low,2,已整改,2024-02-13,14.0,周红,陈洁,historical
HZ-2024-00162,2024-01-30,2024,1,5,2024Q1,Tuesday,UTILITIES,公用工程,电气安全,线路老化,公用工程电缆绝缘层破损,Medium,5,已整改,2024-02-05,6.0,杭玉珍,孙红,historical
HZ-2024-00163,2024-01-30,2024,1,5,2024Q1,Tuesday,RAW_MATERIAL,原料仓库,消防安全,烟感故障,原料仓库烟感探测器被遮挡,Medium,7,已整改,2024-02-04,5.0,黄玉梅,王雪,historical
HZ-2024-00164,2024-01-30,2024,1,5,2024Q1,Tuesday,WASTEWATER,废水处理,行走安全,照明不足,废水处理照度不达标,Low,1,已整改,2024-02-18,19.0,解博,胡荣,historical
HZ-2024-00165,2024-01-30,2024,1,5,2024Q1,Tuesday,UTILITIES,公用工程,机械安全,设备故障,公用工程设备带病运行,Low,2,已整改,2024-03-26,56.0,李桂珍,黄宇,historical
HZ-2024-00166,2024-01-30,2024,1,5,2024Q1,Tuesday,ELECTROLYSIS,电解车间,化学品安全,混存问题,电解车间酸碱类化学品混存,Low,1,已整改,2024-02-18,19.0,谢桂花,许秀华,historical
HZ-2024-00167,2024-01-30,2024,1,5,2024Q1,Tuesday,SULFURIC_ACID,硫酸车间,特种设备,锅炉隐患,硫酸车间锅炉安全阀起跳压力偏差,Low,2,已整改,2024-02-17,18.0,邬坤,何冬梅,historical
HZ-2024-00176,2024-01-31,2024,1,5,2024Q1,Wednesday,UTILITIES,公用工程,电气安全,配电箱隐患,公用工程配电箱内堆放杂物,Low,1,已整改,2024-03-22,51.0,陈飞,郭莉,historical
HZ-2024-00175,2024-01-31,2024,1,5,2024Q1,Wednesday,SULFURIC_ACID,硫酸车间,行走安全,照明不足,硫酸车间照明灯损坏未更换,Medium,5,已整改,2024-02-09,9.0,阮俊,徐玉华,historical
HZ-2024-00173,2024-01-31,2024,1,5,2024Q1,Wednesday,SULFURIC_ACID,硫酸车间,行走安全,台阶损坏,硫酸车间台阶防滑条脱落,Low,1,已整改,2024-02-22,22.0,王超,卢东,historical
HZ-2024-00172,2024-01-31,2024,1,5,2024Q1,Wednesday,CONTROL_CENTER,中控室,消防安全,灭火器过期,中控室灭火器压力不足,Low,1,已整改,2024-02-26,26.0,马健,李秀云,historical
HZ-2024-00174,2024-01-31,2024,1,5,2024Q1,Wednesday,NICKEL_COBALT,镍钴车间,行走安全,地面湿滑,镍钴车间油污导致地面湿滑,Medium,7,已整改,2024-02-13,13.0,黄梅,赵桂荣,historical
HZ-2024-00170,2024-01-31,2024,1,5,2024Q1,Wednesday,CONTROL_CENTER,中控室,电气安全,漏电保护失效,中控室漏电保护器跳闸后强行合闸,Low,2,已整改,2024-02-19,19.0,何冬梅,张杰,historical
HZ-2024-00169,2024-01-31,2024,1,5,2024Q1,Wednesday,NICKEL_COBALT,镍钴车间,电气安全,临时用电,镍钴车间临时配电箱未接地,Medium,5,已整改,2024-02-10,10.0,邢梅,殷丹,historical
HZ-2024-00168,2024-01-31,2024,1,5,2024Q1,Wednesday,EXTRACTION,萃取车间,行走安全,通道障碍,萃取车间通道被物料堆占,Low,3,已整改,2024-02-13,13.0,蒋瑜,乔瑜,historical
HZ-2024-00171,2024-01-31,2024,1,5,2024Q1,Wednesday,WASTEWATER,废水处理,机械安全,设备故障,废水处理设备带病运行,Low,2,已整改,2024-02-25,25.0,徐婷婷,彭红梅,historical
HZ-2024-00177,2024-02-01,2024,2,5,2024Q1,Thursday,WASTEWATER,废水处理,行走安全,通道障碍,废水处理安全通道宽度不足,Medium,5,已整改,2024-02-10,9.0,梁萍,周彬,historical
HZ-2024-00178,2024-02-01,2024,2,5,2024Q1,Thursday,WASTEWATER,废水处理,化学品安全,混存问题,废水处理氧化剂与还原剂混存,Low,3,已整改,2024-02-08,7.0,赵俊,李晶,historical
HZ-2024-00179,2024-02-01,2024,2,5,2024Q1,Thursday,RAW_MATERIAL,原料仓库,行走安全,台阶损坏,原料仓库台阶防滑条脱落,Medium,7,已整改,2024-02-12,11.0,辛玉兰,谢红梅,historical
HZ-2024-00180,2024-02-01,2024,2,5,2024Q1,Thursday,WASTEWATER,废水处理,作业安全,动火作业隐患,废水处理动火作业无审批,Low,2,已整改,2024-02-20,19.0,蒋红梅,邹冬梅,historical
HZ-2024-00181,2024-02-01,2024,2,5,2024Q1,Thursday,SULFURIC_ACID,硫酸车间,消防安全,消防栓问题,硫酸车间消防栓箱内设备不全,Low,3,已整改,2024-02-22,21.0,李彬,邹秀梅,historical
HZ-2024-00182,2024-02-01,2024,2,5,2024Q1,Thursday,CONTROL_CENTER,中控室,行走安全,护栏缺失,中控室平台护栏缺失,Low,1,已整改,2024-02-10,9.0,杨莉,易玉,historical
HZ-2024-00183,2024-02-01,2024,2,5,2024Q1,Thursday,WASTEWATER,废水处理,消防安全,消防栓问题,废水处理消防栓被遮挡,Low,2,已整改,2024-03-02,30.0,李秀梅,吕桂英,historical
HZ-2024-00184,2024-02-01,2024,2,5,2024Q1,Thursday,UTILITIES,公用工程,特种设备,锅炉隐患,公用工程锅炉水位计故障,Low,2,已整改,2024-03-02,30.0,王淑华,廖建华,historical
HZ-2024-00185,2024-02-01,2024,2,5,2024Q1,Thursday,EXTRACTION,萃取车间,电气安全,临时用电,萃取车间发现临时用电未办理审批手续,Medium,5,已整改,2024-02-06,5.0,罗平,廖红梅,historical
HZ-2024-00192,2024-02-02,2024,2,5,2024Q1,Friday,FINISHED_GOODS,成品仓库,电气安全,配电箱隐患,成品仓库配电箱门未关闭上锁,Low,3,已整改,2024-03-29,56.0,鞠鹏,郭莉,historical
HZ-2024-00191,2024-02-02,2024,2,5,2024Q1,Friday,CONTROL_CENTER,中控室,作业安全,吊装作业问题,中控室吊装区域无警戒,Low,1,已整改,2024-03-03,30.0,魏晨,王强,historical
HZ-2024-00189,2024-02-02,2024,2,5,2024Q1,Friday,SULFURIC_ACID,硫酸车间,个人防护,防护用品缺失,硫酸车间防护用品配备不足,Low,1,已整改,2024-02-18,16.0,王华,裴成,historical
HZ-2024-00190,2024-02-02,2024,2,5,2024Q1,Friday,RAW_MATERIAL,原料仓库,消防安全,灭火器过期,原料仓库灭火器超过有效期,Medium,7,已整改,2024-02-13,11.0,张晶,陈玲,historical
HZ-2024-00187,2024-02-02,2024,2,5,2024Q1,Friday,ELECTROLYSIS,电解车间,消防安全,烟感故障,电解车间烟感探测器故障未修复,Low,1,已整改,2024-02-25,23.0,刘桂芳,徐洋,historical
HZ-2024-00186,2024-02-02,2024,2,5,2024Q1,Friday,FINISHED_GOODS,成品仓库,作业安全,受限空间问题,成品仓库受限空间作业未检测,Low,3,已整改,2024-02-24,22.0,陈鑫,张鹏,historical
HZ-2024-00188,2024-02-02,2024,2,5,2024Q1,Friday,UTILITIES,公用工程,机械安全,防护罩缺失,公用工程设备防护装置被拆除,Low,1,已整改,2024-02-24,22.0,梁丽华,邱兰英,historical
HZ-2024-00193,2024-02-03,2024,2,5,2024Q1,Saturday,UTILITIES,公用工程,化学品安全,存储不当,公用工程危化品超量存储,Medium,4,已整改,2024-02-09,6.0,霍凯,魏成,historical
HZ-2024-00194,2024-02-03,2024,2,5,2024Q1,Saturday,NICKEL_COBALT,镍钴车间,机械安全,防护罩缺失,镍钴车间传动部件防护罩缺失,Medium,7,已整改,2024-02-10,7.0,吴帆,欧阳伟,historical
HZ-2024-00195,2024-02-04,2024,2,5,2024Q1,Sunday,EXTRACTION,萃取车间,行走安全,地面湿滑,萃取车间地面积水未及时清理,Low,1,已整改,2024-02-25,21.0,刘淑珍,崔建,historical
HZ-2024-00196,2024-02-04,2024,2,5,2024Q1,Sunday,WASTEWATER,废水处理,电气安全,接地不良,废水处理接地电阻超标,Medium,5,已整改,2024-02-14,10.0,金建华,李强,historical
HZ-2024-00205,2024-02-05,2024,2,6,2024Q1,Monday,SULFURIC_ACID,硫酸车间,电气安全,线路老化,硫酸车间电缆绝缘层破损,Low,2,已整改,2024-03-23,47.0,傅建国,尹春梅,historical
HZ-2024-00204,2024-02-05,2024,2,6,2024Q1,Monday,FINISHED_GOODS,成品仓库,消防安全,消防通道堵塞,成品仓库安全出口被锁闭,Low,2,已整改,2024-03-06,30.0,解玉华,陈红霞,historical
HZ-2024-00203,2024-02-05,2024,2,6,2024Q1,Monday,SULFURIC_ACID,硫酸车间,个人防护,防护用品缺失,硫酸车间防护用品配备不足,Low,1,已整改,2024-03-02,26.0,邓阳,李强,historical
HZ-2024-00202,2024-02-05,2024,2,6,2024Q1,Monday,WASTEWATER,废水处理,电气安全,漏电保护失效,废水处理漏电保护器跳闸后强行合闸,Low,2,已整改,2024-02-14,9.0,张洁,韦丽娟,historical
HZ-2024-00199,2024-02-05,2024,2,6,2024Q1,Monday,FINISHED_GOODS,成品仓库,消防安全,消防通道堵塞,成品仓库安全出口被锁闭,Low,2,已整改,2024-03-05,29.0,张云,李秀芳,historical
HZ-2024-00200,2024-02-05,2024,2,6,2024Q1,Monday,UTILITIES,公用工程,行走安全,通道障碍,公用工程安全通道宽度不足,Low,1,已整改,2024-03-01,25.0,萧建平,杨荣,historical
HZ-2024-00198,2024-02-05,2024,2,6,2024Q1,Monday,UTILITIES,公用工程,电气安全,配电箱隐患,公用工程配电箱门未关闭上锁,Low,2,已整改,2024-02-16,11.0,蒋洁,张璐,historical
HZ-2024-00197,2024-02-05,2024,2,6,2024Q1,Monday,SULFURIC_ACID,硫酸车间,行走安全,台阶损坏,硫酸车间楼梯台阶破损,Medium,6,已整改,2024-02-16,11.0,王萍,刘桂芳,historical
HZ-2024-00201,2024-02-05,2024,2,6,2024Q1,Monday,CONTROL_CENTER,中控室,电气安全,配电箱隐患,中控室配电箱内堆放杂物,Low,1,已整改,2024-02-18,13.0,李晶,崔楠,historical
HZ-2024-00210,2024-02-06,2024,2,6,2024Q1,Tuesday,CONTROL_CENTER,中控室,个人防护,防护用品损坏,中控室安全帽破损,Low,2,已整改,2024-02-25,19.0,白建华,刘波,historical
HZ-2024-00211,2024-02-06,2024,2,6,2024Q1,Tuesday,RAW_MATERIAL,原料仓库,行走安全,护栏缺失,原料仓库平台护栏缺失,Low,1,已整改,2024-03-06,29.0,王云,李丽华,historical
HZ-2024-00209,2024-02-06,2024,2,6,2024Q1,Tuesday,WASTEWATER,废水处理,个人防护,PPE佩戴不规范,废水处理作业人员未穿防护服,Low,1,已整改,2024-02-20,14.0,朱桂荣,王淑兰,historical
HZ-2024-00208,2024-02-06,2024,2,6,2024Q1,Tuesday,SULFURIC_ACID,硫酸车间,消防安全,烟感故障,硫酸车间烟感探测器被遮挡,Low,3,已整改,2024-02-25,19.0,严桂芳,孙建军,historical
HZ-2024-00207,2024-02-06,2024,2,6,2024Q1,Tuesday,UTILITIES,公用工程,化学品安全,标识缺失,公用工程化学品无安全标签,Low,1,已整改,2024-02-16,10.0,王玲,李旭,historical
HZ-2024-00206,2024-02-06,2024,2,6,2024Q1,Tuesday,FINISHED_GOODS,成品仓库,化学品安全,泄漏风险,成品仓库储罐液位超限,Low,2,已整改,2024-02-18,12.0,魏秀梅,蒋晶,historical
HZ-2024-00212,2024-02-07,2024,2,6,2024Q1,Wednesday,ELECTROLYSIS,电解车间,化学品安全,MSDS缺失,电解车间未配备化学品安全技术说明书,Low,1,已整改,2024-02-18,11.0,吴磊,方洋,historical
HZ-2024-00213,2024-02-07,2024,2,6,2024Q1,Wednesday,UTILITIES,公用工程,电气安全,线路老化,公用工程电缆绝缘层破损,Medium,7,已整改,2024-02-12,5.0,郭玉,张雷,historical
HZ-2024-00214,2024-02-07,2024,2,6,2024Q1,Wednesday,EXTRACTION,萃取车间,作业安全,动火作业隐患,萃取车间动火点周围有易燃物,Medium,6,已整改,2024-02-18,11.0,支欣,袁玉梅,historical
HZ-2024-00215,2024-02-07,2024,2,6,2024Q1,Wednesday,NICKEL_COBALT,镍钴车间,电气安全,临时用电,镍钴车间临时配电箱未接地,Low,1,已整改,2024-02-14,7.0,余淑英,杨红霞,historical
HZ-2024-00216,2024-02-07,2024,2,6,2024Q1,Wednesday,UTILITIES,公用工程,行走安全,台阶损坏,公用工程台阶防滑条脱落,Low,2,已整改,2024-03-02,24.0,严玲,田秀英,historical
HZ-2024-00217,2024-02-07,2024,2,6,2024Q1,Wednesday,EXTRACTION,萃取车间,电气安全,配电箱隐患,萃取车间配电箱内堆放杂物,Medium,5,已整改,2024-02-13,6.0,宋杨,何坤,historical
HZ-2024-00226,2024-02-08,2024,2,6,2024Q1,Thursday,WASTEWATER,废水处理,机械安全,防护罩缺失,废水处理设备防护装置被拆除,Low,2,已整改,2024-03-09,30.0,柳坤,杜杨,historical
HZ-2024-00224,2024-02-08,2024,2,6,2024Q1,Thursday,RAW_MATERIAL,原料仓库,电气安全,配电箱隐患,原料仓库配电箱内堆放杂物,Low,3,已整改,2024-03-03,24.0,王莹,马雪梅,historical
HZ-2024-00223,2024-02-08,2024,2,6,2024Q1,Thursday,CONTROL_CENTER,中控室,机械安全,传动部件裸露,中控室联轴器裸露,Low,2,已整改,2024-02-21,13.0,崔帆,贺璐,historical
HZ-2024-00222,2024-02-08,2024,2,6,2024Q1,Thursday,CONTROL_CENTER,中控室,机械安全,传动部件裸露,中控室联轴器裸露,Low,3,已整改,2024-02-22,14.0,秦畅,陈帆,historical
HZ-2024-00225,2024-02-08,2024,2,6,2024Q1,Thursday,UTILITIES,公用工程,作业安全,高处作业违规,公用工程高处作业未设置警戒,Low,1,已整改,2024-02-18,10.0,王平,陶静,historical
HZ-2024-00220,2024-02-08,2024,2,6,2024Q1,Thursday,FINISHED_GOODS,成品仓库,机械安全,设备故障,成品仓库设备异常振动未处理,Medium,5,已整改,2024-02-21,13.0,贺凤兰,史秀英,historical
HZ-2024-00219,2024-02-08,2024,2,6,2024Q1,Thursday,WASTEWATER,废水处理,化学品安全,存储不当,废水处理化学品未分类存放,Low,2,已整改,2024-03-07,28.0,李春梅,谢建华,historical
HZ-2024-00218,2024-02-08,2024,2,6,2024Q1,Thursday,FINISHED_GOODS,成品仓库,电气安全,配电箱隐患,成品仓库配电箱警示标识缺失,Low,3,已整改,2024-03-03,24.0,高建平,姜阳,historical
